epoch,train_loss,val_loss
94,0.0279825309664011,0.0331487974524498
95,0.02799821998613576,0.032587739763160546
96,0.027833414209696154,0.03252417219181856
97,0.02781686109180252,0.032840007009605564
98,0.027759404717944563,0.032001972980797294
99,0.027885357888105016,0.03168733108788729
100,0.02775540323772778,0.03260084386914969
101,0.02781317107534657,0.03276338386038939
102,0.03314592886871348,0.0367864220837752
103,0.03262109761902442,0.03676887055238088
104,0.032831019720373056,0.03460278172045946
105,0.032569110066009065,0.037041887318094574
106,0.03151967712678015,0.035340492352843283
107,0.031174858558612566,0.03502756786843141
108,0.03097794086517145,0.03559534980605046
109,0.030616202225598195,0.034097113348543644
110,0.031418072685288886,0.03523836356898149
111,0.030293823694810273,0.035458067531387014
112,0.03009722744890799,0.0346448931346337
113,0.03006294418592006,0.03513815845052401
114,0.029612540414867303,0.03517776725192865
115,0.029459494942178328,0.03418203751246134
116,0.029167496364874146,0.03416784750918547
117,0.028922710535116494,0.03418148306508859
118,0.029509924985468387,0.03289596577485403
119,0.028491323386939865,0.03432108376175165
120,0.02802427149998645,0.03468624908477068
121,0.02834309399438401,0.033563139202694096
122,0.027954626409336925,0.0329126613587141
123,0.027391491755843163,0.03232601357003053
124,0.0276044591035073,0.03369629728297392
125,0.027481216577192148,0.032222064547240734
126,0.026764251614610355,0.03359393812716007
127,0.02695451104392608,0.03254091573258241
128,0.02646389462053776,0.03274767937759558
129,0.026409429027698935,0.032206862655778726
130,0.026454515398169558,0.033859010003507134
131,0.02611814707207183,0.031476597773532074
132,0.02607423687664171,0.03261576066414515
133,0.025844584825293473,0.03290451673169931
134,0.025741872591897846,0.03123414099216461
135,0.025371366931746405,0.0309027212113142
136,0.02551192387007177,0.03084613272299369
137,0.025343617115480204,0.030535491767028966
138,0.02519126172643155,0.030905496006210644
139,0.025007772113506993,0.03237191395213206
140,0.024973175974252325,0.031175703989962736
141,0.024822600519595048,0.030367019089559712
142,0.024751690779812634,0.03048997264355421
143,0.024575176438471923,0.03105559393763542
144,0.024648961870310206,0.030353160488108794
145,0.024676164255167048,0.03144730385392904
146,0.024674675105294832,0.03032343560208877
147,0.024430313870931666,0.03086921826004982
148,0.024465638195785382,0.03067486905803283
149,0.02444105689258625,0.029942296370863916
150,0.024448058951335647,0.031123091677824656
151,0.024380687462786835,0.030721961098412673
152,0.029746503902909657,0.036561807493368785
153,0.02891216191928834,0.03336500758926074
154,0.027831958887788156,0.033267747623225055
155,0.027666181772947312,0.0343092042952776
156,0.02790429045756658,0.033023617304861544
157,0.027641890426166354,0.034600331659118334
158,0.02769023988240709,0.033915392495691775
159,0.02762333396356553,0.03316414666672548
160,0.02723671806820979,0.03239563426623742
161,0.026819609827362,0.03296359840780497
162,0.02726375646268328,0.03115133977184693
163,0.026744846533983947,0.03230892531573772
164,0.026364118504958848,0.03378687508404255
165,0.02615068351229032,0.03254111575583617
166,0.026640862496569752,0.034173603082696596
167,0.026055741740080216,0.03294809286793073
168,0.025930151318510373,0.03280929649869601
169,0.026232892658251027,0.032102396028737226
170,0.02538804040911297,0.0330860843633612
171,0.025418203457569084,0.031361324141422904
172,0.025311981697256368,0.03188886509587367
173,0.02488144190516323,0.03198518729458252
174,0.024652941850945354,0.03186246996124586
175,0.024949029016618926,0.031200535607834656
176,0.024491034457460047,0.03120701073358456
177,0.024467957891368616,0.03188787776976824
178,0.02432240667908142,0.03152487145115932
179,0.024073915160261094,0.031119685620069504
180,0.0239631272557502,0.030825813027719657
181,0.023991017883333066,0.030233976567784947
182,0.02390784100474169,0.030675143003463745
183,0.023705462262344858,0.029681046331922215
184,0.023564679162421574,0.03057761116574208
185,0.02315610011884322,0.030086311660706997
186,0.023418744445467987,0.030470673801998298
187,0.02309557465991626,0.030135583604375522
188,0.022982965119493503,0.030017825973530612
189,0.022822930466694136,0.03049121780941884
190,0.022824354618787766,0.029798480706910293
191,0.022665472381437818,0.029424870051443577
192,0.022790026729926468,0.029298394359648226
193,0.022629078801255673,0.030328389542798203
194,0.02268091810401529,0.030011680275201798
195,0.02248122580582276,0.029848036815722782
196,0.022599090933799745,0.029241526847084365
197,0.02260182531007255,0.029134687110781668
198,0.02241920425867041,0.030102528457840283
199,0.022247646077691266,0.029300331448515255
200,0.022366400042859218,0.028791397425035635
201,0.022519614910706878,0.028902286514639854
202,0.026141186292904118,0.03288151772071918
203,0.026115899506645897,0.03189465059588353
204,0.02582366269081831,0.03245263418803612
205,0.025465263904382786,0.031026405120889347
206,0.02542560858807216,0.0333828696111838
207,0.025326110472281775,0.032999362672368686
208,0.025986134835208455,0.038917012065649036
209,0.026350712586815157,0.031023199806610745
210,0.025285441420661907,0.032623748977979025
211,0.024950349788802364,0.03101111214607954
212,0.024846491570739697,0.030969810336828232
213,0.024774940344505014,0.03217511606713136
214,0.027672497020103038,0.03296247120946646
215,0.025083707411152623,0.031219580533603828
216,0.024397391346283256,0.03128138978034258
217,0.024221381205134094,0.031130783520638944
218,0.024252812893440327,0.03090998927752177
219,0.02419336139612521,0.031676112984617553
220,0.02410590341159453,0.03003183579693238
221,0.02373683276741455,0.03063057499627272
222,0.02353303419581304,0.030564229736725488
223,0.023246185012782614,0.030257239192724227
224,0.023174512077433367,0.030257798234621682
225,0.023186278250068425,0.03081756179531415
226,0.023091272391999762,0.02977657999843359
227,0.022881006269405285,0.029961478722592194
228,0.022729305615648628,0.029760321689148744
229,0.022764501861917474,0.03065756380558014
230,0.022442302000708878,0.03027567598968744
231,0.02246034818623836,0.02907040052115917
232,0.02217616114920626,0.02895574112733205
233,0.022416017890597384,0.029940272060533363
234,0.021976692456907282,0.029521515456338722
235,0.021979535766877233,0.029476318359375
236,0.02193269570202877,0.028906396739184857
237,0.021563528338447213,0.02996724600593249
238,0.021654574703425168,0.029730670079588892
239,0.021552618763719996,0.030117094504336517
240,0.02141751337175568,0.02879855843881766
241,0.021332916607304166,0.02959084214021762
242,0.021606976601760836,0.029864210958282154
243,0.021294898595660926,0.029098870841165383
244,0.021366975070753445,0.028994360491633415
245,0.021117604307364674,0.028785367496311665
246,0.02135845647736763,0.028720472877224287
247,0.021279357250314206,0.02898588647445043
248,0.0212356891669333,0.02871297497302294
249,0.021290706493115673,0.028422255466381708
250,0.02115441527683288,0.02866843167692423
251,0.021127586585935207,0.028586509115993978
252,0.025476840029781064,0.03210682856539885
253,0.02465564776910469,0.03243195248146852
254,0.024726463894670207,0.0322274723649025
255,0.024017955463690063,0.03201005134731531
256,0.024148506123262147,0.03221761106203
257,0.023998713778952758,0.03175943107654651
258,0.02374592646646003,0.03135257788002491
259,0.02409365803624193,0.03134587787091732
260,0.024013260329763093,0.031654548197984696
261,0.02364970352035016,0.032536891661584376
262,0.023805514771180848,0.030647980608046056
263,0.023214610066109646,0.03217829434822003
264,0.02346847590059042,0.03307180987050136
265,0.023367215442315986,0.031008579110105832
266,0.023289573655153314,0.03132565458615621
267,0.022924231671107312,0.029945086824397248
268,0.022844268199987708,0.029724180921912192
269,0.022689556521363556,0.030759755012889703
270,0.02262642349737386,0.03124220947424571
271,0.023379052533612898,0.03028755055119594
272,0.023277513581948975,0.03207872209449609
273,0.022464281695429234,0.0308607825015982
274,0.0222686101992925,0.029627864621579646
275,0.022051300179058066,0.030311519590516884
276,0.021885343682952224,0.028947354865570863
277,0.02194113825370247,0.030827380456030368
278,0.021699069059298685,0.028709965559343496
279,0.021698093046434223,0.029814659245312215
280,0.021633500585642954,0.03025221933921178
281,0.021315886630521468,0.030278662803272405
282,0.021354250006843357,0.029061133476595082
283,0.021338453250937164,0.029403990531961122
284,0.020998798941727726,0.029238186093668142
285,0.020992797484310963,0.02822377676765124
286,0.020975411259569227,0.028010335365931192
287,0.020887790201231837,0.02918508800367514
288,0.02084157305614402,0.02932264699290196
289,0.020678536585376908,0.02939751957853635
290,0.02074967686785385,0.028428360894322394
291,0.020648457324132324,0.029149464766184487
292,0.02051362575497478,0.02889282817641894
293,0.020392336869457114,0.028820754550397395
294,0.02035754531001051,0.028705135931571323
295,0.020376750516394773,0.028185466316839058
296,0.020404555248872688,0.028893345929682256
297,0.02027630771587913,0.027946939108272395
298,0.02040901539148763,0.02924892711142699
299,0.020150539384533962,0.028442301439742246
300,0.020257599058095366,0.027882841775814692
