scene_id,GT_Resynth_LQ,GT_Resynth_LA,Pred_Resynth_LQ,Pred_Resynth_LA,LQ_percent,LA_percent,gt_path,pred_path
scene05416,0.6876489282379203,0.2224203958770348,0.6717813815401222,0.19468382467021472,97.69249306641716,87.5296637714132,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05416_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05416_output.flac
scene05417,0.7700502324300817,0.26632624186625453,0.7470104400974201,0.2316302856018151,97.00801436551043,86.97238543926014,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05417_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05417_output.flac
scene05418,0.8887169151858032,0.34355664274033326,0.8544137573304439,0.26179666471209634,96.14014797409503,76.20189283022168,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05418_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05418_output.flac
scene05419,0.6745213676749541,0.08180541115082342,0.6823771812456065,0.07528531814527241,101.16465006849688,92.02975339427118,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05419_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05419_output.flac
scene05420,0.8486710414940167,0.18097247129396193,0.8236201358547988,0.09750299042837199,97.04821957927092,53.87724980005019,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05420_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05420_output.flac
scene05421,0.635115101176601,0.06162090710032484,0.6442540653743216,0.05775881778110302,101.438946134455,93.73250167685138,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05421_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05421_output.flac
scene05422,0.7374789579513105,0.15965352993884846,0.7243093528411428,0.14390560882399112,98.21423988194154,90.1361898350201,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05422_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05422_output.flac
scene05423,0.7747509560905341,0.22673655836205606,0.6935084823346398,0.15324085874371682,89.51373042947228,67.58542153533958,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05423_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05423_output.flac
scene05424,0.7385536965813767,0.2389309323028563,0.7250318619350418,0.20560389795288428,98.16914671080453,86.05160326929607,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05424_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05424_output.flac
scene05425,0.5662656458915601,0.03965033018531294,0.5528053061049264,0.03774296446922998,97.62296373013393,95.18953383952025,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05425_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05425_output.flac
scene05426,0.7567300331936855,0.24227853413895126,0.7080814351376623,0.1983278754076318,93.57120823516047,81.85944995601099,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05426_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05426_output.flac
scene05427,0.6950979893239269,0.041638660362920896,0.6635616405091443,0.03857326447180451,95.4630355289251,92.6381015517826,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05427_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05427_output.flac
scene05428,0.6927363412394589,0.09770746406777606,0.6596707274338535,0.07860431248050469,95.22681114918214,80.44862614178562,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05428_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05428_output.flac
scene05429,0.4402241596185684,0.05245344983857618,0.39954135536610796,0.037773029704796145,90.7586161814222,72.0124792955305,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05429_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05429_output.flac
scene05430,0.6637446685685716,0.054062420536392125,0.6591603039666849,0.052239811841314134,99.30931805271244,96.62869572432278,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05430_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05430_output.flac
scene05431,0.7832872480364972,0.1904571951974307,0.7808447282865293,0.16431710970011404,99.68817062245165,86.27508639396927,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05431_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05431_output.flac
scene05432,0.8236845812738165,0.3165914415893368,0.7649484377605941,0.24353922985385418,92.86909760743757,76.92539906677531,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05432_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05432_output.flac
scene05433,0.5704796379618307,0.05962994502021016,0.5761192193763699,0.05581074491297708,100.98856839740817,93.59516413114476,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05433_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05433_output.flac
scene05434,0.8157824375719387,0.05993806561243278,0.7768784118453147,0.05797543813854103,95.23107829552984,96.7255742175893,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05434_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05434_output.flac
scene05435,0.7228475778673693,0.1335633672122508,0.6874232315468116,0.11271402793465984,95.09933388376692,84.38992688432417,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05435_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05435_output.flac
scene05436,0.8996599956632676,0.4568303513548208,0.8305310287612007,0.3133641080483035,92.31610083417101,68.59529081615533,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05436_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05436_output.flac
