epoch,train_loss,val_loss
82,0.10435764834284783,0.10217383205890655
83,0.1032619162214299,0.10300769492983818
84,0.10283443994820118,0.10369223743677139
85,0.10219744748746355,0.1027205166220665
86,0.10173506742964188,0.10133011057972909
87,0.10178375367075204,0.10354853843649228
88,0.1009810463214914,0.09988663574059804
89,0.10107862413550417,0.0995538042485714
90,0.10053966470062732,0.09985462655623754
91,0.10066634556899468,0.10002657800912856
92,0.10019373607511321,0.09967156295975049
93,0.09982900061955055,0.09993428637584051
94,0.09942172622308135,0.09884511157870293
95,0.09978660442555944,0.0979592118660609
96,0.09941584739213188,0.09762778585155805
97,0.09919433984905482,0.09933940544724465
98,0.09930117930596073,0.09808340142170588
99,0.09928062639509638,0.09761665254831314
100,0.09939494331677755,0.09820002590616544
101,0.09931362574920058,0.09917690590023995
102,0.11333249213794867,0.11064460933208466
103,0.11094556405519446,0.10868545810381572
104,0.10917394395917654,0.10684280211726825
105,0.10921336739634474,0.10933447847763697
106,0.10825980386386315,0.10827792217334112
107,0.10810346780965725,0.10677083770434062
108,0.10861687639107306,0.10838917672634124
109,0.10699961705133319,0.10723521436254184
110,0.10677468337118626,0.10751210148135822
111,0.10784818759808938,0.10695435990889868
112,0.10543218401571115,0.10361678510904312
113,0.10480252466474971,0.10614907413721085
114,0.10472681313132247,0.10330779542525609
115,0.1041950992681086,0.10638628264268239
116,0.10399517436201373,0.10500217273831368
117,0.10284556971862913,0.10498050510883332
118,0.1020297003723681,0.10247996608416239
119,0.10174685282011826,0.10543074121077856
120,0.10092261358474691,0.10244271159172058
121,0.10141596985980868,0.10288461516300837
122,0.10066183296342691,0.10091497580210368
123,0.0995427528085808,0.09947467615207037
124,0.09901952119544148,0.10131773089369138
125,0.09892919733499488,0.09900189677874248
126,0.09763093905523419,0.10174146036307018
127,0.09795177766432364,0.09897124340136845
128,0.09696063078319032,0.10018087784449259
129,0.09650125162055095,0.09798967073361078
130,0.09628647721062104,0.0998623089492321
131,0.09565346407393614,0.09803339163462321
132,0.09585537889351448,0.09926470418771108
133,0.09529296380157272,0.09711609939734141
134,0.09495006987204155,0.0950375559926033
135,0.09410290649781625,0.09604497517148654
136,0.09442437530184786,0.09616972436507543
137,0.09391363923748335,0.09422897850473722
138,0.09354560703660052,0.09525068725148837
139,0.09318452419092257,0.0963093143204848
140,0.09284412126988173,0.0953323084115982
141,0.09252915553127726,0.09388084466258685
142,0.09236571333681544,0.09427210549513498
143,0.09235120213280122,0.09472696314255397
144,0.09219798736895124,0.09351115499933561
145,0.09226742083827655,0.09552709450324376
146,0.09221073717499773,0.09415738498171171
147,0.09174753768990437,0.0944007375339667
148,0.09171245725825429,0.09440519779920578
149,0.09163645294805368,0.09362246945500374
150,0.0915450245514512,0.09512056176861128
151,0.09126568226143718,0.09461975008249283
152,0.10508547982821861,0.10811915258566539
153,0.10298797980571786,0.10359457363684972
154,0.10143313721443216,0.10368401740988095
155,0.10169289532427986,0.10392783323923747
156,0.10066248490164677,0.10307292064030965
157,0.10075208019465208,0.10538507550954819
158,0.10043976275871197,0.10116408010323842
159,0.09988074174771706,0.10131744633118311
160,0.09928255130226414,0.10144755974411965
161,0.09858891151224573,0.1023406150440375
162,0.09892352143923441,0.09936019038160641
163,0.09887895305330555,0.10148089811205864
164,0.09817092028136054,0.10169373492399851
165,0.09750223005190492,0.09987097645799319
166,0.09700599271804095,0.10157524118820827
167,0.09625969592481852,0.09970853701233864
168,0.09633697221055627,0.09892380679647128
169,0.09630346261585752,0.09978161285320918
170,0.0947273026779294,0.0995034051934878
171,0.09571584903945525,0.09896619608004888
172,0.09490772717321913,0.0979945793747902
173,0.09364104323089123,0.0988439637919267
174,0.09310397937893868,0.0983604717751344
175,0.09364480112368861,0.09666793689131736
176,0.09245515404889981,0.09756731177369754
177,0.0922589964667956,0.0976771471897761
178,0.09199638164291779,0.09643652235468228
179,0.09145652673517664,0.09581905856728554
180,0.09115849408631524,0.09497742886344591
181,0.09130058318997424,0.09460137059291204
182,0.090825200813512,0.09514289374152819
183,0.09040086013575395,0.0948515497148037
184,0.09014199298496048,0.09354274670283
185,0.08907408630475402,0.09302217389146487
186,0.08930347453181943,0.0930164364973704
187,0.08880701647450527,0.09288911819458008
188,0.08846282898137967,0.09298879454533258
189,0.08831703646108507,0.09294961045185725
190,0.08815305372079213,0.09299350629250208
191,0.08785309571772813,0.09232124045491219
192,0.08805573461577296,0.09161218081911406
193,0.08754380168393254,0.09374985312422117
194,0.08783811577285329,0.09270704304178556
195,0.08725250612944364,0.09150950531164805
196,0.08782123394310475,0.09264796644449234
197,0.08763730832065145,0.09162165313959121
198,0.08735120569045345,0.09294642582535743
199,0.08682100852951408,0.09092907364169757
200,0.08697286481037736,0.09033480246861776
201,0.08716735271736979,0.09088662599523863
202,0.09818301146849989,0.10379460041721662
203,0.09739452167103688,0.10157255326708158
204,0.09699533623332779,0.0992747567097346
205,0.09570522038266063,0.10051683217287063
206,0.09555455915008983,0.099644342760245
207,0.09530696950231989,0.09916533599297206
208,0.09563951132819057,0.09973109126091004
209,0.09613214133307338,0.09973485723137855
210,0.0949554515009125,0.097873461941878
211,0.09467014021550615,0.09819132546583811
212,0.09494483767077327,0.10115326841672262
213,0.09456107155109446,0.09838502342502276
214,0.09347482454031705,0.09957327922185262
215,0.0928505237152179,0.09725539152820906
216,0.09295265478392442,0.09674732933441797
217,0.09271935780222217,0.0975701397160689
218,0.0928956131885449,0.09708619172374408
219,0.0916359309727947,0.09716944043835005
220,0.09206482558821638,0.09438300962249438
221,0.09122634014735619,0.09680051649610201
222,0.09114999047170083,0.09658337478836378
223,0.09020024601370097,0.09536977748076121
224,0.08956753380596638,0.0950097339351972
225,0.08969578431298335,0.09603149513403575
226,0.0891050763366123,0.09597112486759822
227,0.0888610250937442,0.09450708250204722
228,0.08875288515041271,0.09396673301855724
229,0.08842753570526839,0.09407147198915482
230,0.08738936004539331,0.09358964825669924
231,0.08721762811144193,0.09297844509283702
232,0.08688621227939923,0.09218615169326465
233,0.08740267743046085,0.0939098050693671
234,0.0867516415938735,0.09197715078790983
235,0.0863339525150756,0.09240103095769882
236,0.08629749730229377,0.09056643158197403
237,0.08549478285014629,0.09177028506994248
238,0.08538355934123198,0.09224577749768893
239,0.08491084351514777,0.09201779156923294
240,0.08502530483528972,0.09029029284914335
241,0.08461734214176735,0.091384264032046
242,0.08549406611671051,0.09148988991975784
243,0.08490722122912606,0.09108429665366809
244,0.08464104817559322,0.09064665461579959
245,0.08404748803625504,0.08995964343349139
246,0.084652618697534,0.0898968290289243
247,0.08433975195512175,0.08922243376572926
248,0.08442406453813116,0.09011552726229032
249,0.08435544914876421,0.08878964886069297
250,0.08429484655459722,0.09040789514780044
251,0.08399971628561616,0.09020828614632288
252,0.09475960666934649,0.10119528616468111
253,0.0942355879706641,0.10009224459528923
254,0.09163097665955623,0.09613045404354731
255,0.09202240001410246,0.09629595811168352
256,0.09228588011736671,0.09883704001704852
257,0.09209028874213497,0.09868023186922073
258,0.09186328778664271,0.09814230382442474
259,0.09285235399380326,0.09778705502549807
260,0.09231346284349759,0.09936758736769358
261,0.09160371757422885,0.0986851425965627
262,0.09185288814206918,0.09800326213240623
263,0.09057398090759913,0.09534016713500022
264,0.08986854902779062,0.0945004390180111
265,0.09141066599016388,0.09743117426832516
266,0.09055700929214557,0.09682015587886174
267,0.08990126669406891,0.0980226083099842
268,0.08991840099915863,0.09291276598970095
269,0.08968420601760348,0.09860663423935573
270,0.0899080697943767,0.0954885758459568
271,0.08853697977339228,0.09317747086286544
272,0.08751978744442264,0.09501946642994881
273,0.08760365733255943,0.09370184699694316
274,0.08775978192687034,0.09547110940019289
275,0.08731689281761647,0.09318130920330683
276,0.0867254813760519,0.09244998966654142
277,0.08638879634439946,0.09344908619920413
278,0.08596719695876041,0.09084005360802015
279,0.08581825533260902,0.09180429642399152
280,0.085793784831961,0.09211578900615375
281,0.08497198324029644,0.09169326628247897
282,0.08482812306533258,0.09132535765568416
283,0.08484350277110934,0.09135067939758301
284,0.08407850195964177,0.09146951978405317
285,0.08404711452623208,0.09134496559699376
286,0.08402919135987759,0.08845281586050988
287,0.08376808412373066,0.0894094966351986
288,0.08339491828034322,0.0902089152733485
289,0.0830678833834827,0.08981187582015991
290,0.08306228393688798,0.08850471417109172
291,0.08291139006614685,0.0893562218050162
292,0.08261052133515477,0.08987107500433922
293,0.08232190299158294,0.08927894249558449
294,0.08219485425700744,0.09012969806790352
295,0.08246266813327868,0.08857316583395004
296,0.0821853036309282,0.08850822920600573
297,0.082043052179118,0.08825294216473897
298,0.0824174120525519,0.08938277413447698
299,0.08180022903407613,0.08816625336805979
300,0.08218780999382337,0.0875573787589868
